#,STATE,STATE ABBREVIATION,DISTRICT,FEC ID#,INCUMBENT.INDICATOR..I.,FIRST NAME,LAST NAME,"LAST NAME, FIRST",TOTAL VOTES,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %,GE RUNOFF,GE RUNOFF %,Notes (See Endnotes Tab)
1350,Kentucky,KY,6,H4KY06114,,Don,Swarthout,"Swarthout, Don",,R,1637,12.00%,,,,,,,
1351,Kentucky,KY,6,,,,,,Party Votes:,R,13641,,,,,,,,
1352,Kentucky,KY,6,H4KY06122,,Stacy,Abner,"Abner, Stacy",,CON,,,,,2388,0.80%,,,
1353,Kentucky,KY,6,H4KY06080,,Mark,Gailey,"Gailey, Mark",,LBT,,,,,1758,0.59%,,,
1354,Kentucky,KY,6,,,,,,District Votes:,,13641,,,,299217,,,,
1355,Kentucky,KY,H,,,,,,House Votes:,,148853,,,,1635243,,,,
1356,Kentucky,KY,S,S8KY00118,(I),Jim,Bunning,"Bunning, Jim",,R,96545,84.00%,,,873507,50.66%,,,
1357,Kentucky,KY,S,S6KY00021,,Barry,Metcalf,"Metcalf, Barry",,R,18395,16.00%,,,,,,,
1358,Kentucky,KY,S,,,,,,Party Votes:,R,114940,,,,,,,,
1359,Kentucky,KY,S,S4KY00059,,Daniel,Mongiardo,"Mongiardo, Daniel",,D,142162,64.92%,,,850855,49.34%,,,
1360,Kentucky,KY,S,S2KY00046,,David L.,Williams,"Williams, David L.",,D,76807,35.08%,,,,,,,
1361,Kentucky,KY,S,,,,,,Party Votes:,D,218969,,,,,,,,
1362,Kentucky,KY,S,,,,,,Senate Votes:,,333909,,,,1724362,,,,
1363,Kentucky,KY,,,,,,,Total State Votes:,,482762,,,,3359605,,,,
1364,Louisiana,LA,1,H4LA00016,,"""Bobby""",Jindal,"Jindal, ""Bobby""",,R,n/a,,,,225708,78.40%,,,
1365,Louisiana,LA,1,H4LA01105,,Roy,Armstrong,"Armstrong, Roy",,D,n/a,,,,19266,6.69%,,,
1366,Louisiana,LA,1,H4LA01113,,"M.V. ""Vinny""",Mendoza,"Mendoza, M.V. ""Vinny""",,D,n/a,,,,12779,4.44%,,,
1367,Louisiana,LA,1,H4LA01097,,Daniel,Zimmerman,"Zimmerman, Daniel",,D,n/a,,,,12135,4.22%,,,
1368,Louisiana,LA,1,H4LA01121,,"""Jerry""",Watts,"Watts, ""Jerry""",,D,n/a,,,,10034,3.49%,,,
1369,Louisiana,LA,1,H4LA01089,,"""Mike""",Rogers,"Rogers, ""Mike""",,R,n/a,,,,7975,2.77%,,,
1370,Louisiana,LA,1,,,,,,District Votes:,,,,,,287897,,,,
1371,Louisiana,LA,2,H0LA02119,(I),William J.,Jefferson,"Jefferson, William J.",,D,n/a,,,,173510,79.01%,,,
1372,Louisiana,LA,2,H4LA02079,,"Arthur L. ""Art""",Schwertz,"Schwertz, Arthur L. ""Art""",,R,n/a,,,,46097,20.99%,,,
1373,Louisiana,LA,2,,,,,,District Votes:,,,,,,219607,,,,
1374,Louisiana,LA,3,H4LA03028,,"""Charlie""",Melancon,"Melancon, ""Charlie""",,D,n/a,,,,63328,23.93%,57611,50.25%,
1375,Louisiana,LA,3,H4LA03069,,"W.J. ""Billy,"" III",Tauzin,"Tauzin, W.J. ""Billy,"" III",,R,n/a,,,,84680,32.00%,57042,49.75%,
1376,Louisiana,LA,3,H4LA03051,,Craig,Romero,"Romero, Craig",,R,n/a,,,,61132,23.10%,,,
1377,Louisiana,LA,3,H4LA03077,,Damon J.,Baldone,"Baldone, Damon J.",,D,n/a,,,,25783,9.74%,,,
1378,Louisiana,LA,3,H4LA03044,,Charmaine Degruise,Caccioppi,"Caccioppi, Charmaine Degruise",,D,n/a,,,,19347,7.31%,,,
1379,Louisiana,LA,3,H4LA03085,,Kevin D.,Chiasson,"Chiasson, Kevin D.",,R,n/a,,,,10350,3.91%,,,
1380,Louisiana,LA,3,,,,,,District Votes:,,,,,,264620,,114653,,
1381,Louisiana,LA,4,H8LA04134,(I),"""Jim""",McCrery,"McCrery, ""Jim""",,R,n/a,,,,Unopposed,,,,
1382,Louisiana,LA,4,,,,,,District Votes:,,,,,,,,,,
1383,Louisiana,LA,5,H2LA05084,(I),Rodney,Alexander,"Alexander, Rodney",,R,n/a,,,,141495,59.44%,,,
1384,Louisiana,LA,5,H4LA05056,,"Zelma ""Tisa""",Blakes,"Blakes, Zelma ""Tisa""",,D,n/a,,,,58591,24.61%,,,
1385,Louisiana,LA,5,H4LA05049,,"John W. ""Jock""",Scott,"Scott, John W. ""Jock""",,R,n/a,,,,37971,15.95%,,,
1386,Louisiana,LA,5,,,,,,District Votes:,,,,,,238057,,,,
1387,Louisiana,LA,6,H6LA06083,(I),Richard H.,Baker,"Baker, Richard H.",,R,n/a,,,,189106,72.21%,,,
1388,Louisiana,LA,6,H4LA06047,,Rufus Holt,"Craig, Jr.","Craig, Rufus Holt, Jr.",,D,n/a,,,,50732,19.37%,,,
1389,Louisiana,LA,6,H4LA06054,,"Edward Anthony ""Scott""",Galmon,"Galmon, Edward Anthony ""Scott""",,D,n/a,,,,22031,8.41%,,,
1390,Louisiana,LA,6,,,,,,District Votes:,,,,,,261869,,,,
1391,Louisiana,LA,7,H4LA07029,,"Charles, Jr.",Boustany,"Boustany, Charles, Jr.",,R,n/a,,,,105761,38.61%,75039,54.96%,
1392,Louisiana,LA,7,H4LA07045,,Willie Landry,Mount,"Mount, Willie Landry",,D,n/a,,,,69079,25.22%,61493,45.04%,
1393,Louisiana,LA,7,H4LA07052,,"""Don""",Cravins,"Cravins, ""Don""",,D,n/a,,,,67389,24.60%,,,
1394,Louisiana,LA,7,H6LA07073,,David,Thibodaux,"Thibodaux, David",,R,n/a,,,,26526,9.68%,,,
1395,Louisiana,LA,7,H4LA07060,,Malcolm R.,Carriere,"Carriere, Malcolm R.",,D,n/a,,,,5177,1.89%,,,
1396,Louisiana,LA,7,,,,,,District Votes:,,,,,,273932,,136532,,
1397,Louisiana,LA,H,,,,,,House Votes:,,n/a,,,,1545982,,251185,,
1398,Louisiana,LA,S,S4LA00057,,David,Vitter,"Vitter, David",,R,n/a,,,,943014,51.03%,,,
1399,Louisiana,LA,S,S4LA00040,,"""Chris""",John,"John, ""Chris""",,D,n/a,,,,542150,29.34%,,,
1400,Louisiana,LA,S,S4LA00065,,John,Kennedy,"Kennedy, John",,D,n/a,,,,275821,14.92%,,,
1401,Louisiana,LA,S,S4LA00073,,Arthur A.,Morrell,"Morrell, Arthur A.",,D,n/a,,,,47222,2.56%,,,
1402,Louisiana,LA,S,S4LA00081,,Richard M.,Fontanesi,"Fontanesi, Richard M.",,O,n/a,,,,15097,0.82%,,,
1403,Louisiana,LA,S,S4LA00099,,"R.A. ""Skip""",Galan,"Galan, R.A. ""Skip""",,O,n/a,,,,12463,0.67%,,,
1404,Louisiana,LA,S,S6LA00276,,Sam Houston,"Melton, Jr.","Melton, Sam Houston, Jr.",,D,n/a,,,,12289,0.66%,,,
1405,Louisiana,LA,S,,,,,,Senate Votes:,,n/a,,,,1848056,,,,
1406,Louisiana,LA,,,,,,,Total State Votes:,,n/a,,,,3394038,,251185,,10
1407,Maine,ME,1,H6ME01157,(I),Thomas H.,Allen,"Allen, Thomas H.",,D,34524,100.00%,,,219077,59.74%,,,
1408,Maine,ME,1,,,,,,Party Votes:,D,34524,,,,,,,,
1409,Maine,ME,1,H4ME01111,,"Charles E., Jr.",Summers,"Summers, Charles E., Jr.",,R,29944,100.00%,,,147663,40.26%,,,
1410,Maine,ME,1,,,,,,Party Votes:,R,29944,,,,,,,,
1411,Maine,ME,1,,,,,,District Votes:,,64468,,,,366740,,,,
1412,Maine,ME,2,H2ME02097,(I),Michael H.,Michaud,"Michaud, Michael H.",,D,30609,100.00%,,,199303,58.03%,,,
1413,Maine,ME,2,,,,,,Party Votes:,D,30609,,,,,,,,
1414,Maine,ME,2,H4ME02176,,Brian N.,Hamel,"Hamel, Brian N.",,R,23832,100.00%,,,135547,39.47%,,,
1415,Maine,ME,2,,,,,,Party Votes:,R,23832,,,,,,,,
1416,Maine,ME,2,H4ME02184,,Carl,Cooley,"Cooley, Carl",,U (SEP),,,,,8586,2.50%,,,
1417,Maine,ME,2,,,,,,District Votes:,,54441,,,,343436,,,,
1418,Maine,ME,H,,,,,,House Votes:,,118909,,,,710176,,,,
1419,Maine,ME,,,,,,,Total State Votes:,,118909,,,,710176,,,,
1420,Maryland,MD,1,H8MD01037,(I),Wayne T. ,Gilchrest,"Gilchrest, Wayne T. ",,R,23590,61.92%,,,245149,75.77%,,,
1421,Maryland,MD,1,H0MD01042,,Richard F.,Colburn,"Colburn, Richard F.",,R,14508,38.08%,,,,,,,
1422,Maryland,MD,1,,,,,,Party Votes:,R,38098,,,,,,,,
1423,Maryland,MD,1,H2MD01113,,Ann D.,Tamlyn,"Tamlyn, Ann D.",,D,14492,36.52%,,,,,,,
1424,Maryland,MD,1,H4MD01085,,Kostas ,Alexakis ,"Alexakis, Kostas ",,D,10106,25.47%,,,77872,24.07%,,,11
1425,Maryland,MD,1,H6MD01114,,Steven R.,Eastaugh,"Eastaugh, Steven R.",,D,7816,19.70%,,,,,,,
1426,Maryland,MD,1,H4MD01077,,Harry E.,Sampson,"Sampson, Harry E.",,D,7264,18.31%,,,,,,,
1427,Maryland,MD,1,,,,,,Party Votes:,D,39678,,,,,,,,
1428,Maryland,MD,1,,,,Scattered,Scattered,,W,,,,,505,0.16%,,,
1429,Maryland,MD,1,,,,,,District Votes:,,77776,,,,323526,,,,
1430,Maryland,MD,2,H2MD02160,(I),C.A. Dutch ,Ruppersberger,"Ruppersberger, C.A. Dutch ",,D,41509,100.00%,,,164751,66.62%,,,
1431,Maryland,MD,2,,,,,,Party Votes:,D,41509,,,,,,,,
1432,Maryland,MD,2,H4MD02125,,Jane ,Brooks,"Brooks, Jane ",,R,6751,51.72%,,,75812,30.66%,,,
1433,Maryland,MD,2,H4MD02133,,Dave ,Harvilicz,"Harvilicz, Dave ",,R,3515,26.93%,,,,,,,
1434,Maryland,MD,2,H4MD02141,,Michael J.,Littleton,"Littleton, Michael J.",,R,2788,21.36%,,,,,,,
1435,Maryland,MD,2,,,,,,Party Votes:,R,13054,,,,,,,,
1436,Maryland,MD,2,H4MD02158,,Keith,Salkowski,"Salkowski, Keith",,GRN,,,,,6508,2.63%,,,
1437,Maryland,MD,2,,,,Scattered,Scattered,,W,,,,,224,0.09%,,,
1438,Maryland,MD,2,,,,,,District Votes:,,54563,,,,247295,,,,
1439,Maryland,MD,3,H6MD03177,(I),Benjamin L.,Cardin,"Cardin, Benjamin L.",,D,54398,89.82%,,,182066,63.39%,,,
1440,Maryland,MD,3,H8MD04064,,John,Rea,"Rea, John",,D,6163,10.18%,,,,,,,
1441,Maryland,MD,3,,,,,,Party Votes:,D,60561,,,,,,,,
1442,Maryland,MD,3,H4MDO3057,,Robert P.,Duckworth,"Duckworth, Robert P.",,R,12242,77.96%,,,97008,33.77%,,,
1443,Maryland,MD,3,H4MD03099,,Rick,Hoover,"Hoover, Rick",,R,2215,14.11%,,,,,,,
1444,Maryland,MD,3,H4MD03081,,Armand F.,Girard,"Girard, Armand F.",,R,1245,7.93%,,,,,,,
1445,Maryland,MD,3,,,,,,Party Votes:,R,15702,,,,,,,,
1446,Maryland,MD,3,H4MD03107,,Patsy,Allen,"Allen, Patsy",,GRN,,,,,7895,2.75%,,,
1447,Maryland,MD,3,,,,Scattered,Scattered,,W,,,,,250,0.09%,,,
1448,Maryland,MD,3,,,,,,District Votes:,,76263,,,,287219,,,,
1449,Maryland,MD,4,H2MD05361,(I),Albert R.,Wynn,"Wynn, Albert R.",,D,48643,84.00%,,,196809,75.16%,,,
1450,Maryland,MD,4,H4MD04071,,George E.,McDermott,"McDermott, George E.",,D,9268,16.00%,,,,,,,
1451,Maryland,MD,4,,,,,,Party Votes:,D,57911,,,,,,,,
1452,Maryland,MD,4,H4MD04055,,John,McKinnis,"McKinnis, John",,R,2258,31.97%,,,52907,20.20%,,,
1453,Maryland,MD,4,H4MD04063,,Roscoe M.,Moore Jr. ,"Moore, Roscoe M., Jr.",,R,1578,22.34%,,,,,,,
1454,Maryland,MD,4,H6MD04175,,John B.,Kimble,"Kimble, John B.",,R,1131,16.01%,,,,,,,
1455,Maryland,MD,4,H4MD04097,,Patrick A. ,Schaeffer Jr. ,"Schaeffer, Patrick A., Jr.",,R,805,11.40%,,,,,,,
1456,Maryland,MD,4,H4MD04089,,"William R. ""Bill""",Bernetich,"Bernetich, William R. ""Bill""",,R,673,9.53%,,,,,,,
1457,Maryland,MD,4,H2MD04190,,Floyd W. ,Anderson Jr.,"Anderson, Floyd W., Jr. ",,R,618,8.75%,,,,,,,
1458,Maryland,MD,4,,,,,,Party Votes:,R,7063,,,,,,,,
1459,Maryland,MD,4,H4MD04105,,Theresa Mitchell,Dudley,"Dudley, Theresa Mitchell",,GRN,,,,,11885,4.54%,,,
1460,Maryland,MD,4,,,,Scattered,Scattered,,W,,,,,253,0.10%,,,
1461,Maryland,MD,4,,,John B.,Kimble,"Kimble, John B.",,W,,,,,6,0.00%,,,
1462,Maryland,MD,4,,,,,,District Votes:,,64974,,,,261860,,,,
1463,Maryland,MD,5,H2MD05155,(I),Steny H.,Hoyer,"Hoyer, Steny H.",,D,49218,100.00%,,,204867,68.67%,,,
1464,Maryland,MD,5,,,,,,Party Votes:,D,49218,,,,,,,,
1465,Maryland,MD,5,H4MD05110,,Brad,Jewitt,"Jewitt, Brad",,R,5545,37.50%,,,87189,29.23%,,,
1466,Maryland,MD,5,H2MD05452,,Joseph T.,Crawford,"Crawford, Joseph T.",,R,4992,33.76%,,,,,,,
1467,Maryland,MD,5,H4MD05128,,Patrick Edward,Flaherty ,"Flaherty, Patrick Edward",,R,4251,28.75%,,,,,,,
1468,Maryland,MD,5,,,,,,Party Votes:,R,14788,,,,,,,,
1469,Maryland,MD,5,H2MD05445,,Bob S.,Auerbach,"Auerbach, Bob S.",,GRN,,,,,4224,1.42%,,,
1470,Maryland,MD,5,H4MD05136,,Steve,Krukar,"Krukar, Steve",,CON,,,,,1849,0.62%,,,
1471,Maryland,MD,5,,,,Scattered,Scattered,,W,,,,,206,0.07%,,,
1472,Maryland,MD,5,,,,,,District Votes:,,64006,,,,298335,,,,
1473,Maryland,MD,6,H2MD06054,(I),Roscoe G.,Bartlett,"Bartlett, Roscoe G.",,R,31867,70.27%,,,206076,67.38%,,,
1474,Maryland,MD,6,H4MD06118,,Scott L.,Rolle,"Rolle, Scott L.",,R,13481,29.73%,,,,,,,
1475,Maryland,MD,6,,,,,,Party Votes:,R,45348,,,,,,,,
1476,Maryland,MD,6,H8MD02050,,Kenneth T.,Bosley ,"Bosley, Kenneth T.",,D,7704,22.93%,,,90108,29.46%,,,
1477,Maryland,MD,6,H4MD06100,,Rodney D.,Fox,"Fox, Rodney D.",,D,6716,19.99%,,,,,,,
1478,Maryland,MD,6,H2MD06112,,Kevin M.,Shaffer,"Shaffer, Kevin M.",,D,5739,17.08%,,,,,,,
1479,Maryland,MD,6,H4MD06126,,James Daniel,Benson,"Benson, James Daniel",,D,5524,16.44%,,,,,,,
1480,Maryland,MD,6,H4MD06134,,Richard,Nacewicz,"Nacewicz, Richard",,D,4911,14.62%,,,,,,,
1481,Maryland,MD,6,H4MD06159,,Ty,Unglebower ,"Unglebower, Ty",,D,2026,6.03%,,,,,,,
1482,Maryland,MD,6,H4MD06142,,Robert J.,Rhudy,"Rhudy, Robert J.",,D,981,2.92%,,,,,,,
1483,Maryland,MD,6,,,,,,Party Votes:,D,33601,,,,,,,,
1484,Maryland,MD,6,H4MD06175,,Gregory J.,Hemingway,"Hemingway, Gregory J.",,GRN,,,,,9324,3.05%,,,
1485,Maryland,MD,6,,,,Scattered,Scattered,,W,,,,,349,0.11%,,,
1486,Maryland,MD,6,,,,,,District Votes:,,78949,,,,305857,,,,
1487,Maryland,MD,7,H6MD07160,(I),Elijah E.,Cummings,"Cummings, Elijah E.",,D,53015,91.43%,,,179189,73.38%,,,
1488,Maryland,MD,7,H2MD06096,,Charles Curtis,McPeek Sr.,"McPeek, Charles Curtis, Sr.",,D,4972,8.57%,,,,,,,
1489,Maryland,MD,7,,,,,,Party Votes:,D,57987,,,,,,,,
1490,Maryland,MD,7,H4MD07033,,Tony,Salazar,"Salazar, Tony",,R,4815,52.18%,,,60102,24.61%,,,
1491,Maryland,MD,7,H6MD07376,,Joseph E. ,Ward,"Ward, Joseph E. ",,R,3960,42.92%,,,,,,,
1492,Maryland,MD,7,H4MD07041,,Almaajid Muhammad,El,"Muhammad El, Almaajid ",,R,452,4.90%,,,,,,,
1493,Maryland,MD,7,,,,,,Party Votes:,R,9227,,,,,,,,
1494,Maryland,MD,7,H4MD07058,,Virginia T.,Rodino,"Rodino, Virginia T.",,GRN,,,,,4727,1.94%,,,
1495,Maryland,MD,7,,,,Scattered,Scattered,,W,,,,,165,0.07%,,,
1496,Maryland,MD,7,,,,,,District Votes:,,67214,,,,244183,,,,
1497,Maryland,MD,8,H2MD08126,(I),Chris,Van Hollen,"Van Hollen, Chris",,D,67805,91.09%,,,215129,74.78%,,,
1498,Maryland,MD,8,H8MD08149,,Deborah A.,Vollmer,"Vollmer, Deborah A.",,D,4847,6.51%,,,,,,,
1499,Maryland,MD,8,H6MD08366,,Lih,Young,"Young, Lih",,D/W,1784,2.40%,,,79,0.03%,,,
1500,Maryland,MD,8,,,,,,Party Votes:,D,74436,,,,,,,,
1501,Maryland,MD,8,H4MD08163,,Chuck,Floyd,"Floyd, Chuck",,R,8778,57.23%,,,71989,25.02%,,,
1502,Maryland,MD,8,H4MD08171,,Robin,Ficker,"Ficker, Robin",,R,4255,27.74%,,,,,,,
1503,Maryland,MD,8,H4MD08189,,Steve,Rosen,"Rosen, Steve",,R,2306,15.03%,,,,,,,
1504,Maryland,MD,8,,,,,,Party Votes:,R,15339,,,,,,,,
1505,Maryland,MD,8,,,,Scattered,Scattered,,W,,,,,483,0.17%,,,
1506,Maryland,MD,8,,,,,,District Votes:,,89775,,,,287680,,,,
1507,Maryland,MD,H,,,,,,House Votes:,,573520,,,,2255955,,,,
1508,Maryland,MD,S,S6MD00140,(I),Barbara A.,Mikulski,"Mikulski, Barbara A.",,D,408848,89.88%,,,1504691,64.77%,,,
1509,Maryland,MD,S,S4MD00178,,A. Robert,Kaufman,"Kaufman, A. Robert",,D,32127,7.06%,,,,,,,
1510,Maryland,MD,S,S0MD00218,,Sid,Altman,"Altman, Sid",,D,13901,3.06%,,,,,,,
1511,Maryland,MD,S,,,,,,Party Votes:,D,454876,,,,,,,,
1512,Maryland,MD,S,S4MD00152,,E.J. ,Pipkin,"Pipkin, E.J. ",,R,70229,50.58%,,,783055,33.71%,,,
1513,Maryland,MD,S,S8MD00229,,John ,Stafford,"Stafford, John ",,R,14661,10.56%,,,,,,,
1514,Maryland,MD,S,S4MD00210,,"Eileen ""Cookie Baker""",Martin,"Martin, Eileen ""Cookie Baker""",,R,11748,8.46%,,,,,,,
1515,Maryland,MD,S,S4MD00194,,Dorothy Corry ,Jennings ,"Jennings, Dorothy Corry ",,R,10401,7.49%,,,,,,,
1516,Maryland,MD,S,S4MD00160,,Earl S.,Gordon,"Gordon, Earl S.",,R,8233,5.93%,,,,,,,
1517,Maryland,MD,S,S4MD00228,,Gene,Zarwell ,"Zarwell, Gene ",,R,6865,4.94%,,,,,,,
1518,Maryland,MD,S,S4MD00186,,Ray,Bly,"Bly, Ray",,R/W,6244,4.50%,,,109,0.00%,,,
1519,Maryland,MD,S,S4MD00202,,James A. ,Kodak,"Kodak, James A. ",,R,5328,3.84%,,,,,,,
1520,Maryland,MD,S,S0MD00200,,Corrogan R.,Vaughn,"Vaughn, Corrogan R.",,R,5146,3.71%,,,,,,,
1521,Maryland,MD,S,,,,,,Party Votes:,R,138855,,,,,,,,
1522,Maryland,MD,S,S4MD00244,,Maria,Allwine,"Allwine, Maria",,GRN,,,,,24816,1.07%,,,
1523,Maryland,MD,S,S4MD00236,,Thomas,Trump,"Trump, Thomas",,CON,,,,,9009,0.39%,,,
1524,Maryland,MD,S,,,,Scattered,Scattered,,W,,,,,1252,0.05%,,,
1525,Maryland,MD,S,S4MD00269,,"Robert, II",Gemmill,"Gemmill, Robert, II",,W,,,,,204,0.01%,,,
1526,Maryland,MD,S,S4MD00251,,"Dennard A., Sr.",Gayle-El,"Gayle-El, Dennard A., Sr.",,W,,,,,47,0.00%,,,
1527,Maryland,MD,S,,,,,,Senate Votes:,,593731,,,,2323183,,,,
1528,Maryland,MD,,,,,,,Total State Votes:,,1167251,,,,4579138,,,,
1529,Massachusetts,MA,1,H2MA01020,(I),John W.,Olver,"Olver, John W.",,D,35037,99.27%,,,229465,99.02%,,,
1530,Massachusetts,MA,1,,,,Scattered,Scattered,,W(D),259,0.73%,,,,,,,
1531,Massachusetts,MA,1,,,,,,Party Votes:,D,35296,,,,,,,,
1532,Massachusetts,MA,1,,,,Scattered,Scattered,,W,,,,,2282,0.98%,,,
1533,Massachusetts,MA,1,,,,Scattered,Scattered,,W(GR),31,100.00%,,,,,,,
1534,Massachusetts,MA,1,,,,,,Party Votes:,GR ,31,,,,,,,,
1535,Massachusetts,MA,1,,,,Scattered,Scattered,,W(LBT),22,100.00%,,,,,,,
1536,Massachusetts,MA,1,,,,,,Party Votes:,LBT,22,,,,,,,,
1537,Massachusetts,MA,1,,,,Scattered,Scattered,,W(R),675,50.56%,,,,,,,
1538,Massachusetts,MA,1,,,Steven E.,Adam,"Adam, Steven E.",,W(R),660,49.44%,,,,,,,
1539,Massachusetts,MA,1,,,,,,Party Votes:,R,1335,,,,,,,,
1540,Massachusetts,MA,1,,,,,,District Votes:,,36684,,,,231747,,,,
1541,Massachusetts,MA,2,H8MA02041,(I),Richard E.,Neal,"Neal, Richard E.",,D,29707,99.14%,,,217682,98.73%,,,
1542,Massachusetts,MA,2,,,,Scattered,Scattered,,W(D),259,0.86%,,,,,,,
1543,Massachusetts,MA,2,,,,,,Party Votes:,D,29966,,,,,,,,
1544,Massachusetts,MA,2,,,,Scattered,Scattered,,W,,,,,2802,1.27%,,,
1545,Massachusetts,MA,2,,,,Scattered,Scattered,,W(GR),14,100.00%,,,,,,,
1546,Massachusetts,MA,2,,,,,,Party Votes:,GR,14,,,,,,,,
1547,Massachusetts,MA,2,,,,Scattered,Scattered,,W(LBT),19,100.00%,,,,,,,
1548,Massachusetts,MA,2,,,,,,Party Votes:,LBT,19,,,,,,,,
1549,Massachusetts,MA,2,,,,Scattered,Scattered,,W(R),623,100.00%,,,,,,,
1550,Massachusetts,MA,2,,,,,,Party Votes:,R,623,,,,,,,,
1551,Massachusetts,MA,2,,,,,,District Votes:,,30622,,,,220484,,,,
1552,Massachusetts,MA,3,H4MA03022,(I),James P.,McGovern,"McGovern, James P.",,D,39014,99.18%,,,192036,70.49%,,,
1553,Massachusetts,MA,3,,,,Scattered,Scattered,,W(D),322,0.82%,,,,,,,
1554,Massachusetts,MA,3,,,,,,Party Votes:,D,39336,,,,,,,,
1555,Massachusetts,MA,3,H4MA03071,,Ronald A.,Crews,"Crews, Ronald A.",,R,8443,98.84%,,,80197,29.44%,,,
1556,Massachusetts,MA,3,,,,Scattered,Scattered,,W(R),99,1.16%,,,,,,,
1557,Massachusetts,MA,3,,,,,,Party Votes:,R,8542,,,,,,,,
1558,Massachusetts,MA,3,,,,Scattered,Scattered,,W,,,,,179,0.07%,,,
1559,Massachusetts,MA,3,,,,Scattered,Scattered,,W(GR),7,100.00%,,,,,,,
1560,Massachusetts,MA,3,,,,,,Party Votes:,GR,7,,,,,,,,
1561,Massachusetts,MA,3,,,,Scattered,Scattered,,W(LBT),5,100.00%,,,,,,,
1562,Massachusetts,MA,3,,,,,,Party Votes:,LBT,5,,,,,,,,
1563,Massachusetts,MA,3,,,,,,District Votes:,,47890,,,,272412,,,,
1564,Massachusetts,MA,4,H0MA04036,(I),Barney,Frank,"Frank, Barney",,D,22019,99.31%,,,219260,77.74%,,,
1565,Massachusetts,MA,4,,,,Scattered,Scattered,,W(D),153,0.69%,,,,,,,
1566,Massachusetts,MA,4,,,,,,Party Votes:,D,22172,,,,,,,,
1567,Massachusetts,MA,4,H4MA00010,,Charles A.,Morse,"Morse, Charles A.",,I,,,,,62293,22.09%,,,
1568,Massachusetts,MA,4,,,,Scattered,Scattered,,W,,,,,486,0.17%,,,
1569,Massachusetts,MA,4,,,,Scattered,Scattered,,W(GR),3,100.00%,,,,,,,
1570,Massachusetts,MA,4,,,,,,Party Votes:,GR,3,,,,,,,,
1571,Massachusetts,MA,4,,,,Scattered,Scattered,,W(LBT),16,100.00%,,,,,,,
1572,Massachusetts,MA,4,,,,,,Party Votes:,LBT,16,,,,,,,,
1573,Massachusetts,MA,4,,,,Scattered,Scattered,,W(R),535,100.00%,,,,,,,
1574,Massachusetts,MA,4,,,,,,Party Votes:,R,535,,,,,,,,
1575,Massachusetts,MA,4,,,,,,District Votes:,,22726,,,,282039,,,,
1576,Massachusetts,MA,5,H2MA05054,(I),Martin T.,Meehan,"Meehan, Martin T.",,D,19418,98.59%,,,179652,66.99%,,,
1577,Massachusetts,MA,5,,,,Scattered,Scattered,,W(D),277,1.41%,,,,,,,
1578,Massachusetts,MA,5,,,,,,Party Votes:,D,19695,,,,,,,,
1579,Massachusetts,MA,5,H4MA05043,,Thomas P.,Tierney,"Tierney, Thomas P.",,R,4711,61.45%,,,88232,32.90%,,,
1580,Massachusetts,MA,5,H2MA05096,,Ilana,Freedman,"Freedman, Ilana",,R,2918,38.06%,,,,,,,
1581,Massachusetts,MA,5,,,,Scattered,Scattered,,W(R),38,0.50%,,,,,,,
1582,Massachusetts,MA,5,,,,,,Party Votes:,R,7667,,,,,,,,
1583,Massachusetts,MA,5,,,,Scattered,Scattered,,W,,,,,305,0.11%,,,
1584,Massachusetts,MA,5,,,,Scattered,Scattered,,W(GR),9,100.00%,,,,,,,
1585,Massachusetts,MA,5,,,,,,Party Votes:,GR,9,,,,,,,,
1586,Massachusetts,MA,5,,,,Scattered,Scattered,,W(LBT),16,100.00%,,,,,,,
1587,Massachusetts,MA,5,,,,,,Party Votes:,LBT,16,,,,,,,,
1588,Massachusetts,MA,5,,,,,,District Votes:,,27387,,,,268189,,,,
1589,Massachusetts,MA,6,H4MA06033,(I),John F.,Tierney,"Tierney, John F.",,D,27660,99.36%,,,213458,69.87%,,,
1590,Massachusetts,MA,6,,,,Scattered,Scattered,,W(D),178,0.64%,,,,,,,
1591,Massachusetts,MA,6,,,,,,Party Votes:,D,27838,,,,,,,,
1592,Massachusetts,MA,6,H4MA06082,,"Stephen P., Jr.",O'Malley,"O'Malley, Stephen P., Jr.",,R,6204,98.04%,,,91597,29.98%,,,
1593,Massachusetts,MA,6,,,,Scattered,Scattered,,W(R),124,1.96%,,,,,,,
1594,Massachusetts,MA,6,,,,,,Party Votes:,R,6328,,,,,,,,
1595,Massachusetts,MA,6,,,,Scattered,Scattered,,W,,,,,467,0.15%,,,
1596,Massachusetts,MA,6,,,,Scattered,Scattered,,W(GR),6,100.00%,,,,,,,
1597,Massachusetts,MA,6,,,,,,Party Votes:,GR,6,,,,,,,,
1598,Massachusetts,MA,6,,,,Scattered,Scattered,,W(LBT),13,100.00%,,,,,,,
1599,Massachusetts,MA,6,,,,,,Party Votes:,LBT,13,,,,,,,,
1600,Massachusetts,MA,6,,,,,,District Votes:,,34185,,,,305522,,,,
1601,Massachusetts,MA,7,H6MA07101,(I),Edward J.,Markey,"Markey, Edward J.",,D,38583,98.95%,,,202399,73.57%,,,
1602,Massachusetts,MA,7,,,,Scattered,Scattered,,W(D),410,1.05%,,,,,,,
